#search term: ((gender[Title/Abstract]) OR sex[Title/Abstract]) AND (fMRI[Title/Abstract] OR EEG[Title/Abstract]) 
pubmed_ID	DOI
17531542	10.1016/j.yebeh.2007.04.009 
17525984	10.1002/hbm.20415 
17518929	10.1111/j.1469-8749.2007.00433.x 
17502165	10.1016/j.clinph.2007.04.006 
17499456	10.1016/j.drugalcdep.2007.03.009 
17488322	10.1111/j.1530-0277.2007.00406.x 
17481593	10.1016/j.biopsych.2006.11.028 
17476480	10.1007/s00213-007-0792-1 
17470385	10.1016/j.psyneuen.2007.03.009 
17467008	10.1016/j.jpsychires.2007.02.009 
17464691	10.1080/00048670601109907 
17462944	10.1016/j.clinph.2007.03.016 
17460617	10.1038/sj.npp.1301415 
17452295	10.1016/j.alcohol.2007.02.001 
17442003	10.1111/j.1528-1167.2007.01089.x 
17437282	10.1002/hbm.20406 
17397807	10.1016/j.brainres.2007.03.007 
17385077	10.1007/s00415-006-0513-4 
17358020	10.1002/hbm.20333 
17336945	10.1016/j.biopsych.2006.11.013 
17336346	10.1016/j.neuropsychologia.2007.01.008 
17331218	10.1111/j.1460-9568.2007.05358.x 
17321709	10.1016/j.braindev.2006.12.012 
17321151	10.1016/j.neuroimage.2006.12.038 
17306963	10.1016/j.schres.2006.12.016 
17306771	10.1016/j.biopsych.2006.10.030 
17295617	10.1111/j.1528-1167.2006.00949.x 
17293127	10.1016/j.neuroimage.2006.12.032 
17281107	10.1109/IEMBS.2005.1615337 
17280576	10.1111/j.1600-0447.2007.00968.x 
17277582	10.1097/01.wnp.0000241093.00844.0e 
17274018	10.1002/hbm.20318 
17271297	10.1109/IEMBS.2004.1404241 
17259021	10.1016/j.brainresbull.2006.11.007 
17245325	10.1038/sj.mp.4001955 
17239109	10.1111/j.1528-1167.2006.00880.x 
17239106	10.1111/j.1528-1167.2006.00877.x 
17223580	10.1016/j.seizure.2006.12.007 
17208003	10.1016/j.nbd.2006.11.004 
17207097	10.1111/j.1530-0277.2006.00260.x 
17176980	10.1007/s11307-006-0073-0 
17172552	10.1177/1545968306294730 
17164335	10.1073/pnas.0605358104 
17161627	10.1016/j.neuroimage.2006.10.012 
17137758	10.1016/j.euroneuro.2006.10.003 
17136467	10.1007/s10548-006-0015-9 
17133387	10.1002/hbm.20319 
17118931	10.1098/rstb.2006.1938 
17118925	10.1098/rstb.2006.1932 
17117087	10.1097/01.rlu.0000246874.74375.de 
17113955	10.1016/j.brainresbull.2006.09.014 
17100526	10.1037/0021-843X.115.4.687 
17097072	10.1016/j.biopsych.2006.05.043 
17088019	10.1016/j.pain.2006.08.033 
17055781	10.1016/j.clinph.2006.08.013 
17038205	10.1017/S0033291706008919 
17027486	10.1016/j.cub.2006.07.065 
17019406	10.1038/sj.npp.1301212 
26989921	10.1111/j.1601-5215.2006.00145.x 
17005420	10.1016/j.neuroimage.2006.07.022 
16996488	10.1016/j.biopsych.2006.05.041 
16983390	10.1038/sj.mp.4001894 
16979350	10.1016/j.neuroimage.2006.08.002 
16973382	10.1016/j.neuroimage.2006.07.031 
16969626	10.1007/s00702-006-0568-5 
16950228	10.1016/j.biopsych.2006.04.042 
16942837	10.1016/j.neulet.2006.07.046 
16929703	10.1177/155005940603700306 
16912060	10.1152/ajpendo.00641.2005 
16908030	10.1016/j.jpsychires.2006.06.012 
16904083	10.1016/j.brainres.2006.06.110 
16884927	10.1016/j.neuroimage.2006.05.058 
16875773	10.1016/j.biopsycho.2006.06.002 
16870509	10.1016/j.yebeh.2006.06.010 
16860973	10.1016/j.janxdis.2006.04.001 
16857890	10.1152/ajpregu.00293.2006 
16839780	10.1016/j.neuroimage.2006.05.046 
16839297	10.1162/jocn.2006.18.6.889 
16837058	10.1016/j.jad.2006.06.005 
16832085	10.1212/01.wnl.0000223361.90278.ca 
16829139	10.1016/j.neuroimage.2006.05.049 
16822733	10.1080/13803390591004310 
16822613	10.1016/j.neulet.2006.05.038 
16814986	10.1016/j.schres.2006.04.027 
16814522	10.1016/j.eplepsyres.2006.02.012 
16797758	10.1016/j.ijpsycho.2006.03.008 
16793337	10.1016/j.clinph.2006.04.015 
16791281	10.1038/sj.ijir.3901493 
16783518	10.1007/s11055-006-0069-x 
16780291	10.1016/j.spen.2005.12.002 
16776702	10.1046/j.1468-2982.2002.00350.x-i1 
16772313	10.1093/cercor/bhl006 
16759342	10.1111/j.1369-1600.2006.00007.x 
16753306	10.1016/j.neuroimage.2006.03.045 
16741211	10.1176/ajp.2006.163.6.1091 
16740406	10.1016/j.sleep.2005.12.003 
16735070	10.1016/j.neures.2006.04.009 
16730459	10.1016/j.neuroimage.2006.01.044 
16718669	10.1002/hbm.20259 
16716408	10.1016/j.jneumeth.2006.04.007 
16713306	10.1016/j.neuroimage.2006.03.053 
16678867	10.1016/j.neuropsychologia.2006.01.026 
16674764	10.1111/j.1468-2982.2006.01067.x 
16614020	10.1136/jnnp.2005.080887 
16604320	10.1007/s00221-006-0429-3 
16601264	10.1152/ajpregu.00084.2006 
16585053	10.1093/brain/awl064 
16568410	10.1002/dev.20133 
16542513	10.1017/S0012162206000582 
16540350	10.1016/j.neuroimage.2006.01.010 
16537568	10.1093/brain/awl054 
16529628	10.1111/j.1528-1167.2006.00474.x 
16521034	10.1007/s00213-005-0298-7 
16503062	10.1016/j.ijpsycho.2006.01.001 
16488627	10.1016/j.neuroimage.2005.12.016 
16475478	10.1177/155005940603700103 
16460858	10.1016/j.bandc.2005.12.011 
16458263	10.1016/j.biopsych.2005.10.025 
16416467	10.1002/gps.1435 
16401465	10.1053/j.gastro.2005.10.020 
16401423	10.1016/j.cub.2005.10.070 
16380270	10.1016/j.neuroimage.2005.10.044 
16377158	10.1016/j.schres.2005.10.021 
16376608	10.1016/j.clinph.2005.09.026 
16364685	10.1016/j.clinph.2005.09.024 
16364133	10.1111/j.1365-2869.2005.00486.x 
16358382	10.1631/jzus.2005.B1213 
16343645	10.1016/j.psychres.2005.07.016 
16330884	10.1159/000090123 
16330503	10.1093/brain/awh699 
16307896	10.1016/j.neuroimage.2005.10.013 
16306185	10.1203/01.pdr.0000185479.92484.a1 
16303148	10.1016/j.neuropsychologia.2005.08.016 
16302860	10.1111/j.1528-1167.2005.00277.x 
16287629	10.1080/00207450590958475 
16284758	10.1007/s00221-005-0118-7 
16275931	10.1073/pnas.0408456102 
16275141	10.1016/j.neuroimage.2005.09.060 
16271484	10.1016/j.neuroimage.2005.10.001 
16260156	10.1016/j.neuroimage.2005.09.049 
16255001	10.1002/cne.20772 
16253556	10.1016/j.clinph.2005.08.019 
16252074	10.1007/s00702-005-0357-6 
16246492	10.1016/j.neulet.2005.09.071 
16212691	10.1017/S1355617705050757 
16207891	10.1523/JNEUROSCI.2239-05.2005 
16204327	10.1177/0269881105056657 
16198045	10.1016/j.biopsycho.2005.01.013 
16183659	10.1093/brain/awh632 
16180020	10.1007/s00429-005-0032-6 
16179815	10.1159/000088446 
16168545	10.1016/j.bandc.2005.08.001 
16154446	10.1016/j.neuropsychologia.2005.02.011 
16140346	10.1016/j.neuropsychologia.2005.06.010 
16139806	10.1016/j.biopsych.2005.06.011 
16135618	10.1176/appi.ajp.162.9.1605 
16121125	10.1038/sj.jcbfm.9600218 
16115783	10.1016/j.neuroimage.2005.07.027 
16060826	10.1037/0894-4105.19.4.509 
16059600	/S0004-282X2005000300019 
16055351	10.1016/j.neuroimage.2005.06.023 
16054334	10.1016/j.ridd.2005.05.001 
16042665	10.1111/j.1365-2125.2005.02396.x 
16026971	10.1016/j.cogbrainres.2005.05.011 
16026854	10.1016/j.psychres.2005.05.005 
16002168	10.1016/j.ijpsycho.2005.02.008 
15999901	10.1177/155005940503600205 
15994122	10.1016/j.sleep.2005.03.003 
15994062	10.1016/j.eplepsyres.2005.05.003 
15993757	10.1016/j.cogbrainres.2005.01.014 
15992558	10.1016/j.jpsychires.2005.01.002 
15990459	10.1159/000086608 
15978839	10.1016/j.neuroimage.2005.04.023 
15978508	10.1016/j.clinph.2005.02.012 
15978488	10.1016/j.clinph.2005.02.004 
15967560	10.1016/j.pnpbp.2005.04.036 
15955937	10.1212/01.WNL.0000163991.97456.03 
15955507	10.1016/j.neuroimage.2005.02.039 
15955502	10.1016/j.neuroimage.2005.03.001 
15955488	10.1016/j.neuroimage.2005.02.044 
15939182	10.1016/j.acn.2004.12.006 
15936104	10.1016/j.ijpsycho.2005.03.006 
15922471	10.1016/j.ijpsycho.2005.03.005 
15921774	10.1016/j.ijpsycho.2005.03.004 
15905011	10.1016/j.pnpbp.2005.04.014 
15885517	10.1016/j.schres.2004.09.025 
15878204	10.1016/j.devbrainres.2005.03.014 
15864506	10.1007/s00101-005-0836-z 
15857430	10.1111/j.1528-1167.2005.58404.x 
15850750	10.1016/j.neuroimage.2004.12.037 
15838184	10.1159/000085205 
15832604	10.1177/08830738050200030101 
15816956	10.1111/j.0013-9580.2005.36504.x 
15811595	10.1016/j.brainresbull.2004.11.025 
15808992	10.1016/j.neuroimage.2004.12.018 
15808990	10.1016/j.neuroimage.2004.12.035 
15804243	10.1111/j.1468-1331.2004.01127.x 
15800907	10.1002/ajmg.a.30669 
15797352	10.1016/j.seizure.2005.01.005 
15797181	10.1016/j.pediatrneurol.2004.11.009 
15792908	10.1016/j.clinph.2004.10.002 
15784436	10.1016/j.neuroimage.2004.11.045 
15784435	10.1016/j.neuroimage.2004.10.046 
15754423	10.1631/jzus.2005.B0259 
15741462	10.1176/appi.ajp.162.3.459 
15728652	10.1093/brain/awh456 
15722207	10.1016/j.cogbrainres.2004.09.008 
15708203	10.1016/j.bandc.2004.08.032 
15705609	10.1093/brain/awh425 
15704151	10.1002/hbm.20092 
15701105	10.1111/j.1600-0447.2004.00490.x 
15664711	10.1016/j.neuroscience.2004.10.007 
15660770	10.1111/j.0013-9580.2005.11104.x 
15652324	10.1016/j.neuroimage.2004.09.011 
15647956	10.1007/s00406-005-0566-x 
15642903	10.1212/01.WNL.0000150829.89586.25 
15642498	10.1016/j.seizure.2004.02.008 
15630123	10.1192/bjp.186.1.48 
15593269	10.1002/hbm.20065 
15589108	10.1016/j.neuroimage.2004.08.010 
15560325	10.2466/pms.99.2.371-391 
15541070	10.1111/j.1399-5618.2004.00117.x 
15493324	10.1177/002221940203500309 
15489381	10.1136/jnnp.2003.018093 
15465294	10.1016/j.pscychresns.2004.05.005 
15465293	10.1016/j.pscychresns.2003.08.007 
15351766	10.1001/archpsyc.61.9.877 
15351380	10.1016/j.clinph.2004.05.012 
15351366	10.1016/j.clinph.2004.05.004 
15337656	10.1176/appi.ajp.161.9.1650 
15337649	10.1176/appi.ajp.161.9.1595 
15333368	10.2214/ajr.183.3.1830759 
15282217	10.1093/brain/awh257 
15261865	10.1016/j.clinph.2004.03.013 
15246969	10.1152/ajpgi.00490.2003 
15225144	10.1111/j.1399-5618.2004.00123.x 
15183393	10.1016/j.cogbrainres.2004.02.010 
15169855	10.1101/lm.70504 
15165413	10.1089/107555304323062310 
15158043	10.1016/j.cmpb.2003.09.003 
15158012	10.1016/j.neulet.2004.02.066 
15145302	10.1016/j.yebeh.2004.01.007 
15134701	10.1016/j.clinph.2003.12.031 
15127000	10.1016/j.jpeds.2004.02.033 
15121127	10.1016/S1059-1311(03)00144-4 
15120675	10.1016/j.tics.2004.03.007 
15115734	10.1093/cercor/bhh059 
15105955	10.1100/tsw.2004.21 
15099695	10.1016/j.biopsycho.2003.10.006 
15090475	10.1093/brain/awh165 
15066542	10.1016/j.clinph.2003.12.016 
15039601	10.1023/B:CHUD.0000020679.15106.a4 
15036063	10.1016/j.clinph.2003.10.019 
15025887	10.1089/107555304322849057 
15006681	10.1016/j.neuroimage.2003.10.023 
15006674	10.1016/j.neuroimage.2003.10.013 
15004563	10.1038/nn1208 
14983467	10.1002/ajp.20018 
14981337	10.1159/000076413 
14962576	10.1016/j.ijpsycho.2003.09.003 
14765139	10.1038/sj.sc.3101543 
14757588	10.1001/archpsyc.61.2.119 
14755598	10.1002/hbm.10160 
14696024	10.1002/hup.537 
14677078	10.1055/s-2003-45129 
14647960	10.1007/s00213-003-1679-4 
14585110	10.1186/1471-244X-3-15 
14568446	10.1016/S1053-8119(03)00388-4 
14514501	10.1176/appi.ajp.160.10.1847 
14512288	10.1152/ajpgi.00201.2003 
14505331	10.1002/hbm.10128 
12931056	72153 
12818287	10.1111/j.1572-0241.2003.07466.x 
12783424	10.1002/ana.10547 
12737833	10.1006/ebeh.2000.0124 
12711923	10.1097/01.ALC.0000060523.95470.8F 
12692474	10.1097/01.wnr.0000065507.53896.4e 
12624289	10.1161/01.STR.0000057977.06681.11 
12609391	10.1006/ebeh.2001.0268 
12609389	10.1006/ebeh.2001.0270 
12601563	10.1007/s00787-003-0307-5 
12589388	10.1038/sj.npp.1300029 
12530989	10.1053/smrv.2000.0144 
12518293	10.1002/hbm.10064 
12503648	10.1177/088307380201700909 
12451463	10.1007/s00406-002-0384-3 
12404305	10.1002/1099-1077(200008)15:6<429::AID-HUP227>3.0.CO;2-3 
12391570	10.1002/hbm.10059 
12373034	65509 
12366874	doi:10.1017/S1461145702002948 
12126502	10.1162/08989290260045855 
12115296	10.1002/dev.10039 
12099486	10.1002/hipo.1113 
12089718	10.1053/jlts.2002.33971 
12070718	10.1007/s00234-002-0795-x 
12042180	10.1176/appi.ajp.159.6.934 
11906218	10.1006/nimg.2001.1034 
11893867	48684 
11848698	10.1006/nimg.2001.1011 
11848696	10.1006/nimg.2001.1023 
11784442	10.1162/089892901753294338 
11772698	10.1176/appi.ajp.159.1.109 
11704902	10.1055/s-2001-18380 
11669343	10.1177/088307380101601002 
11467919	10.1006/nimg.2001.0811 
11352624	10.1006/nimg.2001.0759 
11195566	10.1097/00004583-200101000-00018 
11161650	10.1006/enrs.2000.4068 
11043802	10.1046/j.1440-1819.2000.00749.x 
11008419	10.1109/10.867928 
10985997	10.1053/seiz.2000.0423 
10955203	10.1207/S15326942DN1702_04 
10950912	10.1006/brln.2000.2325 
10940764	26678 
10845736	10.1053/seiz.1999.0341 
10782010	21532 
10644929	26638 
10629361	17212 
10627410	10.1053/seiz.1999.0355 
10600578	10.1053/seiz.1999.0330 
10590819	10.1006/brcg.1999.1118 
10576172	10.1177/00220345990780111301 
10529623	54487 
10459675	10.1046/j.1440-1819.1999.00508.x 
10222302	10.1053/seiz.1998.0256 
10093820	10.1016/S0987-7053(99)80043-4 
10066019	10.1007/s003810050326 
9841687	10.1007/s100169900201 
9686399	10.1016/S0987-7053(98)80114-7 
9547929	10.1016/S0006-3223(97)00223-0 
9539459	10.1177/00220345980770040901 
9494704	10.1016/S0006-3223(97)80434-9 
9339302	10.1006/brcg.1997.0927 
9073369	10.1006/brcg.1997.0888 
9018393	10.1016/0006-3223(95)00651-6 
15513052	10.1080/713754253 
8894066	10.1016/0006-3223(95)00495-5 
8824056	10.1097/00004583-199609000-00010 
26965835	10.1017/S0924270800037224 
8678104	10.1002/(SICI)1096-8628(19960216)67:1<1::AID-AJMG1>3.0.CO;2-W 
19698481	10.1016/S0924-9338(97)81060-7 
8657098	10.1016/0987-7053(96)81534-6 
8562662	10.1016/0006-3223(95)92242-A 
7668319	10.1002/ajmg.1320570207 
7549455	10.1016/0924-977X(95)00011-D 
7640326	10.1016/0006-3223(95)00262-F 
7734627	10.1016/0301-0511(94)00968-4 
8232844	118986 
1635936	10.1055/s-2007-1014398 
24923513	10.1016/0376-6357(91)90047-4 
1932151	10.1300/J069v10n03_05 
24925785	10.1016/0376-6357(89)90016-8 
2929744	10.1176/ajp.146.4.452 
2919689	10.1176/ajp.146.3.329 
2907777	118455 
3693432	10.1038/jcbfm.1987.132 
6714913	10.1055/s-2007-1002001 
7429022	10.1002/dev.420130608 
1223664	117508 
24179068	10.1007/BF01541685 
14115468	10.1176/ajp.120.8.765 
13050804	10.1176/ajp.109.11.840 
